num,gX,gY,gZ,aX,aY,aZ,pitch,roll
0.0,-26.13023,-1.22382,-4.98229,-0.04527,0.0839,0.14909,0.493965,-0.258685
0.0,-30.0997,1.46321,-5.56244,0.02016,-0.01375,-0.21761,-0.062856,0.0922
0.0,-28.84779,-0.64366,-5.71511,-0.04917,0.03556,0.13249,0.246525,-0.344211
0.0,-27.38214,0.94412,-5.36397,0.02309,-0.01766,-0.11166,-0.153677,0.201493
0.0,-22.52718,-0.52153,-4.3716,-0.0233,0.04582,0.06266,0.600814,-0.29156
0.0,-18.75618,0.02809,-3.56244,-0.01792,0.02775,0.12028,0.224346,-0.144205
0.0,-15.88595,0.36397,-2.78382,0.00356,0.07023,0.05485,0.906734,0.039925
0.0,-14.77145,0.27237,-2.29527,0.0187,-0.00545,-0.0223,-0.185274,0.683461
0.0,-12.29817,-0.41466,-2.58534,-0.01158,0.01261,0.00358,0.805394,-0.723374
0.0,-9.53481,-0.32305,-2.02046,0.01625,-0.02059,-0.03792,-0.462873,0.360235
0.0,-4.75618,-0.27725,-1.11969,0.02065,-0.04793,0.00797,-1.138186,0.401824
0.0,0.12931,-0.27725,0.13221,0.00649,0.0048,0.0236,0.193656,0.263216
0.0,0.14458,-0.10931,-0.06626,-0.00279,0.01066,-0.014,0.641423,-0.15715
0.0,0.06824,-0.68947,-0.2342,-0.00669,0.00626,0.0529,0.116961,-0.125023
0.0,0.96901,-0.6742,-0.17313,0.00454,0.00773,0.00651,0.772371,0.421943
0.0,-0.2371,2.15023,1.29252,-0.00083,-0.02059,0.13786,-0.148265,-0.00599
0.0,0.08351,0.53191,-0.34107,-0.0106,0.01505,-0.06136,0.237194,-0.16623
0.0,0.17511,0.13496,0.17802,-0.01207,0.00675,-0.01107,0.391168,-0.749413
0.0,-0.31344,0.19603,0.49863,0.00747,0.00138,-0.01839,0.069498,0.384598
0.0,-0.05389,0.27237,0.14748,-0.02818,0.01408,-0.05404,0.227004,-0.467336
0.0,0.14458,0.15023,0.11695,0.00405,0.01603,-0.01009,0.974744,0.210522
0.0,0.09878,0.04336,0.04061,-0.00865,-0.0079,-0.00521,-0.663713,-0.740579
0.0,-0.06916,0.01282,0.10168,0.00112,0.00236,0.00309,0.622388,0.280052
0.0,-0.29817,-0.04824,-0.08153,-0.00718,0.00138,-0.00033,0.189872,-1.375609
0.0,-0.08443,-0.00244,-0.20366,-0.01548,0.01408,0.00163,0.735134,-0.829634
0.0,-0.11496,0.04336,0.01008,0.03286,0.00236,0.01042,0.068317,1.256554
0.0,0.05298,-0.12458,-0.17313,0.00893,-0.0079,-0.00814,-0.57877,0.667101
0.0,-0.1455,-0.26198,-0.17313,0.02456,0.01896,0.00456,0.649342,0.899665
0.0,-0.08443,-0.09405,0.08641,-0.03062,-0.00057,0.01383,-0.017001,-1.146158
0.0,-0.1913,-2.56733,0.52916,-0.08335,-0.03963,0.02067,-0.432383,-1.078565
0.0,-0.31344,0.3487,-0.24947,0.02651,0.0048,-0.06234,0.070737,0.401008
0.0,-0.11496,0.18076,-0.08153,0.01284,0.01945,0.00309,0.974359,0.577692
0.0,-0.1455,-0.23145,-0.02046,0.00698,0.00041,-0.00375,0.051132,1.075764
0.0,-0.25237,0.02809,-0.43267,-0.01304,0.01212,-0.01205,0.599156,-0.651832
0.0,-0.26763,-0.00244,-0.05099,0.01479,0.01359,-0.00179,0.739467,0.823404
0.0,-0.16076,-0.17038,0.01008,-0.00425,0.01212,0.00358,1.140919,-0.324535
0.0,0.14458,0.04336,-0.02046,0.00502,0.00822,-0.00863,0.688651,0.399056
0.0,-0.22183,-0.24672,-0.1426,0.00307,0.00675,-0.00423,0.911798,0.367814
0.0,0.05298,-0.09405,-0.1884,-0.00328,0.00138,-0.00033,0.397351,-1.161816
0.0,-0.06916,0.04336,-0.03573,-0.00181,0.00089,0.00065,0.434707,-1.023215
0.0,-0.13023,-0.13985,0.01008,-0.00181,0.00089,-0.00228,0.297709,-0.636853
0.0,0.81634,-0.29252,-2.53954,0.0436,-0.04256,0.06803,-0.484819,0.497674
0.0,-0.11496,-0.12458,-0.21893,-0.0023,0.01603,0.01481,0.819018,-0.104991
0.0,-38.66458,-1.16275,-7.50137,-0.01841,0.01945,0.14079,0.136127,-0.12884
0.0,-46.54244,0.62351,-9.05863,-0.02037,0.01994,-0.02474,0.556535,-0.57
0.0,-64.54244,-1.19328,-12.96702,-0.0438,0.06291,0.19792,0.300907,-0.207881
0.0,-73.38213,-0.12458,-13.94412,-0.00425,-0.0201,0.05973,-0.323878,-0.067379
0.0,-72.26763,0.22656,-13.3029,-0.02183,0.05705,0.06852,0.670611,-0.240131
0.0,-61.44321,-0.94901,-11.18076,0.00209,0.06632,0.07047,0.754847,0.021642
0.0,-61.1684,-0.47573,-11.48611,0.04116,-0.14754,-0.05794,-1.121886,0.254034
0.0,-52.1913,-0.88794,-10.46321,0.01333,-0.00155,-0.08871,-0.017254,0.14908
0.0,-49.76382,-3.88031,-9.59298,-0.01402,0.04435,0.49772,0.088838,-0.028047
0.0,-34.1913,-2.42992,-6.67695,-0.01597,0.00773,0.31803,0.024269,-0.050163
0.0,-20.00809,0.80672,-3.60824,-0.0023,-8e-05,-0.07259,-0.001143,-0.03167
0.0,-29.22947,-0.29252,-5.56244,0.0226,0.00724,0.11979,0.059331,0.18616
0.0,-26.1913,0.98992,-5.02809,0.00209,0.01164,-0.28597,0.040665,0.007319
0.0,-30.51191,0.95939,-5.68458,0.07534,-0.04012,-0.14046,-0.246597,0.476143
0.0,-29.2142,0.11969,-5.69985,-0.00474,0.01701,-0.07113,0.234195,-0.064739
0.0,-34.96992,-0.53679,-6.84489,-0.01402,0.04484,0.00797,1.225526,-0.29861
0.0,-32.89359,0.73038,-6.38687,0.07387,-0.01717,-0.20443,-0.07884,0.345636
0.0,-29.26,-0.6284,-5.07389,-0.0189,0.04093,0.15592,0.25494,-0.116717
0.0,-18.71038,0.98992,-3.53191,0.006,0.15421,-0.12679,0.882126,0.030049
0.0,-7.00046,1.1426,-1.10443,0.00551,0.07951,-0.09994,0.671296,0.043141
0.0,-3.3516,0.2113,-0.40214,-0.0731,0.03507,-0.04525,0.387351,-0.9064
0.0,1.32015,0.37924,0.26962,-0.01402,0.03214,-0.07406,0.403108,-0.171927
0.0,5.35069,1.81435,1.15511,-0.00083,0.08439,-0.13753,0.550344,-0.005174
0.0,7.03008,0.3945,1.03298,-0.01988,0.07121,-0.07503,0.742312,-0.189849
0.0,17.32015,1.00519,3.41466,0.01479,-0.01131,-0.12972,-0.086436,0.113098
0.0,21.57969,1.61588,4.13221,0.03872,-0.1075,-0.1639,-0.568138,0.195007
0.0,27.27435,-3.57496,5.29252,-0.00914,0.02824,0.30875,0.091162,-0.029457
0.0,22.02244,-0.21618,4.13221,-0.00962,0.02824,0.00358,1.222029,-0.326053
0.0,21.22855,-0.82687,3.78107,-0.00035,0.02775,0.02702,0.79873,-0.008951
0.0,25.33542,0.98992,4.63603,-0.0272,-0.04354,-0.09798,-0.404551,-0.248458
0.0,31.9003,-0.55206,5.91847,0.00502,0.01701,-0.05453,0.30114,0.087741
0.0,37.88504,-2.10931,7.18565,0.02211,0.02091,0.12077,0.168718,0.17851
0.0,39.57969,-4.15511,8.26962,-0.00962,0.04142,0.50309,0.082133,-0.019063
0.0,34.95374,-0.99481,7.00244,-0.00083,-0.08407,0.07389,-0.849698,-0.00746
0.0,35.77817,1.00519,6.7887,-0.00328,0.06632,-0.17269,0.366628,-0.017709
0.0,38.67893,0.10443,7.5826,-0.03501,0.03898,0.29801,0.129181,-0.115979
0.0,32.99954,-0.24672,6.77344,-0.00083,-0.10458,0.10075,-0.804023,-0.00575
0.0,34.17511,0.05863,7.13985,0.0187,0.15812,-0.13509,0.859084,0.089658
0.0,37.33542,1.86015,7.04824,-0.03355,0.03556,-0.22396,0.155761,-0.146884
0.0,34.41939,1.15786,6.17802,0.00844,-0.045,-0.1141,-0.374778,0.068724
0.0,29.91557,0.40977,5.88794,0.02504,0.06486,0.00211,1.201106,0.368317
0.0,29.12168,1.61588,5.8116,0.00502,-0.02596,-0.09994,-0.253859,0.048623
0.0,29.97664,-0.33832,5.56733,0.00356,0.09708,0.08854,0.830997,0.027084
0.0,30.89267,0.56244,6.17802,0.01772,0.03312,-0.05453,0.523843,0.270923
0.0,28.11405,0.40977,5.12458,0.01088,0.11759,0.17106,0.601302,0.052384
0.0,31.88504,-0.42992,6.08641,0.00405,0.02531,-0.09017,0.273361,0.043194
0.0,22.86214,-4.10931,4.39176,0.0226,0.05167,0.43034,0.119345,0.052101
0.0,18.66366,-2.12458,3.21618,0.02797,-0.08211,0.12077,-0.585045,0.189257
0.0,13.70183,-0.72,2.75817,0.02895,0.10441,0.35075,0.288397,0.078944
0.0,16.46519,-0.96427,3.59786,-0.02183,-0.04696,0.18034,-0.252965,-0.116619
0.0,20.89267,-2.75053,3.6742,0.01333,0.03263,0.2902,0.111859,0.045598
0.0,21.86977,5.40214,4.55969,-0.06578,0.06681,-0.26498,0.239999,-0.236209
0.0,20.70947,-2.18565,4.40702,-0.00816,-0.10897,0.17155,-0.5654,-0.040126
0.0,9.42702,-0.09405,1.26198,0.0104,0.0507,0.03776,0.913059,0.16299
0.0,-0.1913,-0.55206,-0.1426,-0.00718,0.00773,0.01823,0.375782,-0.348016
0.0,-0.09969,0.47084,-0.86015,0.00454,-0.03475,-0.20589,-0.167166,0.021721
0.0,-10.54244,-0.84214,1.20092,0.02211,0.11222,0.0192,1.3155,0.191847
0.0,-0.13023,-0.6742,0.08641,-0.01744,0.01164,0.03776,0.272796,-0.415602
0.0,0.00718,-0.39939,-0.08153,0.00209,0.00724,0.00309,1.094723,0.260034
0.0,0.02244,-0.06351,0.17802,-0.0106,0.0048,0.00993,0.319199,-0.765716
0.0,-0.17603,-0.07878,-0.09679,-0.00523,0.01164,0.00407,1.053204,-0.401242
0.0,-0.1455,-0.03298,0.01008,-0.00425,0.00333,0.0026,0.58952,-0.788067
0.0,-0.1455,0.1655,0.28489,0.00112,0.01603,0.00895,1.058276,0.060829
0.0,0.08351,-0.06351,-0.20366,-0.00914,0.00578,-0.00033,0.56353,-1.006253
0.0,-0.09969,0.04336,0.04061,-0.00035,-0.00252,0.00309,-0.681807,-0.086649
0.0,-0.13023,-0.04824,-0.02046,0.00307,0.00089,0.01383,0.062977,0.218043
0.0,0.09878,0.05863,-0.09679,0.01479,-0.00887,0.00602,-0.507132,0.943525
0.0,0.22092,-0.06351,-0.3258,0.00112,0.0048,0.00211,1.108509,0.210052
0.0,-0.38977,-0.15511,-0.50901,-0.01304,0.00578,0.02555,0.198696,-0.461927
0.0,-0.51191,0.3029,-0.02046,0.01186,0.00382,0.00456,0.2923,1.10599
0.0,-1.44321,-0.01771,-0.15786,-0.00083,0.00041,0.01725,0.023461,-0.048349
0.0,-5.99282,0.66931,-1.86779,-0.03501,-0.0079,-0.17416,-0.044417,-0.198211
0.0,-0.52718,1.00519,0.07115,-0.00962,-0.0743,-0.05453,-0.930379,-0.104048
0.0,4.05298,0.63878,0.88031,-0.04087,0.02384,0.03043,0.437615,-0.813204
0.0,8.89267,-3.8345,2.13221,-0.02378,-0.02987,0.37516,-0.079288,-0.063113
0.0,-2.84779,-2.64366,-1.04336,-0.03257,-0.04354,0.07829,-0.474382,-0.34876
0.0,0.46519,1.61588,0.34595,-0.02085,-0.04647,-0.08675,-0.480164,-0.208815
0.0,1.61023,-0.10931,0.51389,-0.01255,0.02677,0.01579,0.92515,-0.383877
0.0,2.48046,3.12733,0.20855,0.02016,0.04777,-0.36166,0.131122,0.055211
0.0,1.03008,-1.75817,-0.52427,0.0353,0.03312,0.21452,0.151183,0.161208
0.0,2.99954,-0.7658,0.22382,0.02504,0.02531,-0.02865,0.586916,0.580003
0.0,-3.18366,-1.54443,-1.27237,-0.02916,0.03849,0.08512,0.404232,-0.302509
0.0,-1.36687,-2.44519,0.02534,-0.03062,0.08488,0.34391,0.24105,-0.086227
0.0,-2.84779,2.2113,-0.50901,0.01333,-0.0284,-0.18978,-0.148202,0.069329
0.0,0.51099,2.47084,0.13221,0.02895,-0.06747,-0.10921,-0.538298,0.221808
0.0,-1.26,2.02809,0.11695,-0.13462,0.09074,-0.24496,0.313895,-0.475863
0.0,-2.57298,-1.23908,-1.31817,0.0226,-0.00204,0.01237,-0.078862,1.064453
0.0,-4.11496,-1.16275,-1.10443,-0.09068,0.02433,-0.06527,0.214427,-0.915771
0.0,-1.3974,-0.26198,-0.55481,0.02358,0.02482,0.03043,0.572613,0.540721
0.0,-2.80198,3.17313,-0.64641,0.0392,-0.04305,-0.26791,-0.157684,0.143489
0.0,-5.1226,-1.8345,-0.67695,0.01625,0.02384,0.27946,0.084969,0.057891
0.0,-2.92412,0.73038,-0.92122,-0.00376,0.02384,-0.25326,0.093858,-0.014798
0.0,-1.70275,0.13496,-0.17313,0.03823,-0.02889,-0.15023,-0.184263,0.244868
0.0,-2.00809,1.70748,-0.28,-0.04429,0.09367,-0.18587,0.455779,-0.20967
0.0,-1.15313,-0.36886,-0.70748,0.0226,-0.04354,-0.03792,-0.77845,0.373112
0.0,-0.38977,2.65405,-0.02046,0.00356,0.02042,-0.29525,0.069063,0.012027
0.0,-1.18366,-1.30015,-0.31053,-0.04332,0.07804,0.01725,1.032272,-0.496638
0.0,-1.00046,1.70748,0.08641,-0.00279,-0.01278,-0.19271,-0.066205,-0.014435
0.0,-0.80198,-0.29252,-0.95176,-0.03013,-0.02303,0.06657,-0.305352,-0.404214
0.0,0.03771,-0.46046,0.11695,0.01723,0.01457,0.18278,0.079171,0.093702
0.0,2.17511,1.84489,0.13221,-0.03599,0.06974,-0.30648,0.222269,-0.11401
0.0,2.58733,0.44031,0.49863,0.01381,-0.03329,0.04069,-0.65909,0.256959
0.0,0.57206,-0.26198,0.05588,-0.00962,0.03361,0.07926,0.398411,-0.111323
0.0,-0.45084,3.3716,0.08641,-0.04478,0.11662,-0.36556,0.306651,-0.116177
0.0,-1.48901,1.89069,-0.1426,0.01381,0.0297,-0.35335,0.083797,0.038935
0.0,-1.10733,-0.18565,-0.24947,-0.00132,0.07267,0.0026,1.530642,-0.018195
0.0,-2.45084,0.36397,-0.4174,0.006,0.01457,0.06852,0.208677,0.085457
0.0,-1.18366,0.13496,-0.28,0.00209,0.01603,-0.00179,1.400496,0.129143
0.0,-2.3287,0.45557,-0.52427,-0.00035,-0.0245,-0.01742,-0.952644,-0.011533
0.0,0.93847,1.1884,0.51389,-0.01402,0.08244,0.01579,1.320083,-0.16549
0.0,-1.32107,-1.72763,-0.17313,0.00063,0.00529,0.18864,0.028026,0.003338
0.0,0.09878,0.04336,0.26962,-0.00425,0.03312,-0.02767,0.869048,-0.098225
0.0,1.44229,2.2571,0.98718,0.0812,-0.06942,-0.25082,-0.257474,0.302429
0.0,3.86977,3.47847,1.04824,-0.05699,0.14298,-0.10824,0.863116,-0.307685
0.0,4.80107,-0.75053,1.38412,-0.08238,0.13664,0.14176,0.694748,-0.396262
0.0,3.36595,0.92885,1.29252,0.01528,0.08195,0.007,1.368539,0.183669
0.0,3.59496,-0.49099,0.81924,0.05141,-0.05721,0.01676,-0.813579,0.711624
0.0,2.38885,-2.44519,0.52916,-0.02232,-0.03182,0.23063,-0.13648,-0.095575
0.0,0.41939,-0.12458,-0.17313,-0.00962,0.01994,0.09098,0.214557,-0.102963
0.0,0.92321,1.60061,0.63603,-0.02769,0.04875,-0.10775,0.412962,-0.230001
0.0,1.12168,-2.64366,0.33069,-0.02427,0.00578,0.27409,0.02099,-0.088308
0.0,1.44229,-4.49099,0.34595,0.03188,-0.10458,0.50846,-0.202454,0.061336
0.0,3.03008,-2.32305,0.63603,-0.06871,0.08537,0.31803,0.256584,-0.205698
0.0,2.96901,0.24183,0.84977,-0.01841,0.01701,-0.03011,0.449013,-0.489255
0.0,2.84687,0.04336,-0.34107,-0.03306,-0.01278,0.20475,-0.061533,-0.159784
0.0,1.7171,0.60824,0.26962,0.00942,0.00333,-0.02621,0.119191,0.342493
0.0,-0.60351,-0.5826,-0.1884,-0.00865,0.02482,0.07877,0.303511,-0.104321
0.0,-1.01573,0.83725,-0.17313,-0.00279,0.00089,-0.06869,0.012998,-0.040565
0.0,-3.3516,0.02809,-0.47847,0.01772,0.02824,-0.04085,0.565112,0.342718
0.0,-1.53481,0.82198,-0.31053,-0.00621,0.03654,-0.02669,0.927248,-0.136298
0.0,-1.50427,-0.52153,-0.2342,-0.00572,0.02042,0.04411,0.430509,-0.117096
0.0,0.22092,-1.22382,-0.12733,0.00014,-0.00204,0.12858,-0.015834,0.001101
0.0,0.29725,-0.06351,0.23908,-0.01939,0.00626,0.00211,0.310781,-1.242164
0.0,1.39649,-0.6742,0.40702,-0.00083,0.01261,0.07096,0.175885,-0.011584
0.0,-0.02336,-0.6742,-0.03573,0.0143,0.01945,0.08952,0.211334,0.154874
0.0,0.34305,-2.91847,0.04061,-0.00474,0.00285,0.38981,0.007302,-0.012162
0.0,2.22092,-0.59786,0.59023,-0.00865,-0.03963,0.08024,-0.456503,-0.096327
0.0,-0.00809,-0.46046,-0.1426,0.00551,0.03898,0.02409,1.005811,0.119734
0.0,0.74,0.95939,0.23908,0.00649,-0.0035,-0.09994,-0.034944,0.064803
0.0,-0.48137,0.33344,-0.1884,-0.00181,0.01652,0.02946,0.510254,-0.053586
0.0,-0.22183,-0.94901,-0.40214,-0.04722,-0.00301,-0.3724,-0.008026,-0.126127
0.0,-1.64168,-0.32305,-0.38687,0.0104,-0.00887,0.02702,-0.297398,0.350482
0.0,-1.90122,-0.5826,-0.46321,-0.00767,0.04484,0.06803,0.579835,-0.093868
0.0,-1.45847,-1.39176,-0.43267,0.00063,0.06681,0.10661,0.559821,0.005007
0.0,-0.26763,-0.91847,-0.00519,-0.0106,0.00773,0.09782,0.078399,-0.107617
0.0,1.6713,0.04336,1.12458,-0.00035,-0.09042,0.09684,-0.751093,-0.002617
0.0,0.37359,1.2342,0.11695,0.02993,-0.02206,0.02409,-0.521178,0.741765
0.0,-0.86305,-0.53679,-0.60061,-0.00425,0.02677,0.07243,0.353512,-0.055022
0.0,0.28198,0.3487,-0.00519,-0.05308,0.04533,-0.08431,0.426969,-0.506311
0.0,-0.55771,-0.33832,-0.26473,0.00258,-0.01766,0.0778,-0.223111,0.032367
0.0,-3.13786,-0.10931,-0.69221,0.02602,0.07853,0.00749,1.238778,0.318611
0.0,-0.74092,-0.50626,0.16275,-0.00621,0.0424,0.03776,0.83658,-0.108879
0.0,0.92321,1.03573,-0.12733,-0.03257,-0.02792,-0.05111,-0.431633,-0.509986
0.0,0.77053,-1.07115,0.40702,-0.00474,0.00675,0.13297,0.050708,-0.035594
0.0,0.81634,-0.97954,0.16275,-0.01451,-0.00887,0.04069,-0.202568,-0.335203
0.0,0.08351,1.08153,-0.11206,0.01235,0.04826,-0.10433,0.430585,0.107015
0.0,0.70947,0.80672,0.16275,0.03237,-0.00301,0.007,-0.090725,1.339646
0.0,0.38886,0.1655,-0.09679,-0.01744,0.03947,-0.00277,1.150169,-0.4151
0.0,0.95374,0.48611,0.30015,-0.00865,0.0131,-0.01742,0.59286,-0.377729
0.0,0.26672,-0.12458,-0.17313,-0.02085,-0.0245,0.09733,-0.241311,-0.204872
0.0,0.77053,-1.48336,-0.17313,-0.02818,-0.01424,0.09684,-0.140293,-0.280303
0.0,1.19802,-1.62076,0.48336,-0.00621,0.0546,0.14274,0.365056,-0.040586
0.0,-0.08443,-0.42992,0.05588,-0.01158,0.05851,0.05192,0.832958,-0.146932
0.0,1.45756,-0.88794,0.36122,-0.015,0.00236,0.05973,0.038276,-0.245775
0.0,-0.71038,1.2342,-0.21893,-0.00279,0.05851,-0.10238,0.519053,-0.02364
0.0,1.03008,0.31817,0.33069,0.02163,-0.01815,-0.0433,-0.358784,0.43168
0.0,1.90031,-1.71237,0.46809,-0.02867,0.03849,0.13249,0.276677,-0.204871
0.0,1.53389,-1.08641,0.23908,-0.03404,-0.00643,0.20768,-0.030547,-0.162375
0.0,3.45756,0.88305,0.6971,0.00747,-0.05917,-0.12191,-0.451101,0.05504
0.0,0.20565,3.06626,-0.15786,-0.00083,-0.02938,-0.22689,-0.128772,-0.003649
0.0,0.40412,0.62351,0.04061,-0.04917,0.07218,0.0236,0.923695,-0.574636
0.0,1.06061,-0.55206,-0.00519,0.00551,-0.0494,0.06657,-0.636789,0.066405
0.0,3.35069,0.79145,0.52916,0.01967,-0.02938,-0.0638,-0.414533,0.273072
0.0,1.73237,-0.39939,0.30015,0.00258,0.03263,0.00749,1.332736,0.077
0.0,1.24382,3.21893,-0.35634,-0.04478,0.07511,-0.35628,0.206203,-0.122369
0.0,3.30489,1.50901,0.40702,0.0353,-0.10506,-0.16878,-0.547223,0.175712
0.0,3.44229,-2.13985,0.39176,0.01577,-0.06795,0.0734,-0.735636,0.156334
0.0,2.81634,0.13496,0.89557,0.03042,-0.01913,-0.00472,-0.555999,0.996032
0.0,1.7629,-0.24672,-0.11206,-0.02916,0.07902,0.01774,1.163099,-0.345562
0.0,0.22092,2.68458,0.33069,-0.00523,0.0341,-0.24837,0.136397,-0.020856
0.0,4.32779,-1.40702,0.66656,-0.04722,0.03117,0.23209,0.130838,-0.19898
0.0,1.6713,1.55481,0.55969,-0.00962,-0.03329,-0.08529,-0.36996,-0.104734
0.0,1.41176,-3.28489,0.30015,0.00014,-0.0079,0.30778,-0.025648,0.00046
0.0,2.58733,1.21893,0.66656,0.04018,-0.00887,-0.26302,-0.033332,0.151508
0.0,2.15985,-1.42229,0.39176,-0.015,0.02775,0.17155,0.159769,-0.086076
0.0,0.80107,-0.73527,0.43756,0.01674,-0.00692,0.11442,-0.059762,0.14504
0.0,1.65603,0.2113,0.30015,0.02065,-0.00106,-0.03988,-0.02359,0.477655
0.0,2.61786,1.35634,0.80397,0.08754,-0.03817,-0.49935,-0.075147,0.173057
0.0,-3.1684,0.18076,-0.69221,0.03139,-0.0118,-0.13509,-0.084889,0.227482
0.0,0.95374,-0.96427,0.16275,-0.00767,0.00382,0.1027,0.037107,-0.074502
0.0,0.43466,-0.15511,0.02534,0.02211,-0.0201,0.00504,-0.725177,0.817801
0.0,1.57969,-2.72,0.39176,-0.00767,0.02824,0.06071,0.432346,-0.114072
0.0,0.32779,-0.07878,-0.20366,-0.01939,-0.07723,0.03825,-1.063947,-0.221297
0.0,1.21328,-0.20092,0.59023,-0.03257,0.01115,0.05778,0.166511,-0.505567
0.0,-0.31344,2.05863,-0.21893,-0.04332,0.0297,-0.18783,0.152889,-0.223961
0.0,1.77817,-1.34595,-0.02046,-0.04771,-0.06747,0.1984,-0.319306,-0.223851
0.0,-0.54244,-1.54443,-0.38687,0.00209,0.08927,0.09098,0.775785,0.016432
0.0,0.52626,1.38687,0.08641,-0.01695,0.01164,-0.08089,0.139864,-0.20448
0.0,2.17511,-2.88794,0.48336,0.01479,0.01408,0.27848,0.050436,0.052992
0.0,-0.02336,-0.00244,-0.31053,-0.03843,0.05265,0.01432,0.909006,-0.613642
0.0,-1.45847,-1.13221,-0.2342,-0.01011,0.14933,0.13737,0.825754,-0.049797
0.0,-1.3516,1.05099,-0.3716,-0.02818,0.05021,0.06266,0.631099,-0.337507
0.0,0.89267,-2.12458,-0.44794,0.01625,-0.02645,0.04411,-0.512536,0.306127
0.0,0.12931,0.98992,0.46809,0.0226,0.00578,0.00456,0.245472,1.256131
0.0,0.29725,3.34107,0.04061,-0.00816,0.02433,-0.18294,0.132091,-0.044181
0.0,0.38886,3.20366,0.52916,0.03042,-0.00057,-0.22005,-0.002572,0.137346
0.0,0.67893,1.69221,0.07115,-0.01353,-0.06942,-0.1307,-0.486043,-0.091173
0.0,0.28198,-1.7429,-0.06626,0.00405,0.01994,0.22868,0.086949,0.017633
0.0,0.6484,-0.15511,0.04061,0.00795,-0.02743,0.08561,-0.30879,0.088251
0.0,0.96901,-0.07878,-0.12733,-0.02378,-0.08993,0.02018,-1.236921,-0.252555
0.0,-1.44321,-1.22382,0.23908,-0.00181,-0.01913,0.11491,-0.164915,-0.01555
0.0,-1.84015,-1.62076,-0.24947,-0.00669,0.00871,0.19206,0.045272,-0.034806
0.0,-0.3287,1.49374,-0.03573,0.01137,-0.01083,-0.24789,-0.043597,0.045801
0.0,-1.36687,-0.32305,-0.09679,0.00356,0.08048,0.1154,0.608794,0.025296
0.0,0.03771,1.34107,-0.24947,0.00405,-0.01766,-0.06039,-0.283933,0.06425
0.0,-1.00046,0.22656,-0.3716,-0.00181,0.00919,-0.04769,0.190321,-0.037281
0.0,-1.88595,0.62351,-0.20366,0.03139,0.03068,-0.09457,0.298686,0.305849
0.0,0.57206,-0.53679,0.22382,0.01186,-0.00594,-0.07455,-0.078562,0.157288
0.0,-1.3516,3.05099,-0.02046,0.02309,-0.04549,-0.34798,-0.129714,0.065702
0.0,-1.67221,0.88305,-0.3716,0.00991,-0.01327,-0.02865,-0.412549,0.304083
0.0,-2.63405,1.20366,-0.46321,0.00942,-0.00106,-0.13998,-0.007552,0.067187
0.0,-3.27527,1.64641,-0.35634,0.03676,-0.04403,-0.20589,-0.207481,0.172862
0.0,-2.95466,0.97466,-0.24947,-0.00328,-0.00692,0.08463,-0.081509,-0.038564
0.0,3.70183,-1.14748,0.71237,0.01479,-0.01083,0.04459,-0.226453,0.311783
0.0,-1.41267,-2.59786,-0.05099,0.00405,-0.0284,-0.00472,-1.355235,0.139669
0.0,-2.84779,-2.73527,-0.79908,-0.03306,0.03214,0.23747,0.133273,-0.137103
0.0,-2.3287,1.70748,-0.78382,0.05874,-0.03036,-0.37044,-0.080759,0.156728
0.0,-1.55008,-1.75817,0.08641,0.0143,0.05167,0.25846,0.197036,0.054207
0.0,-0.80198,-4.49099,-0.20366,0.006,0.01261,-0.00912,0.857457,0.368048
0.0,-1.77908,3.31053,0.17802,-0.00914,-0.01522,-0.38558,-0.039441,-0.023671
0.0,-2.43557,-1.46809,0.08641,-0.03501,0.04093,0.25163,0.159747,-0.136494
0.0,-2.74092,3.52427,-0.63115,-0.0272,0.04044,-0.44564,0.090341,-0.060716
0.0,-2.98519,0.97466,-0.21893,0.00063,0.05509,-0.06087,0.73556,0.007672
0.0,-3.50427,-0.33832,-0.44794,0.03481,-0.04598,0.33366,-0.136218,0.102985
0.0,-3.09206,1.38687,-0.35634,-0.01939,-0.04598,-0.10238,-0.415587,-0.171078
0.0,-3.61115,-1.6971,-0.63115,0.02358,-0.00692,0.03141,-0.174371,0.632589
0.0,-0.80198,2.1655,-0.21893,0.00893,0.08634,-0.1263,0.598481,0.058306
0.0,5.7171,-2.39939,1.00244,-0.04966,0.03556,0.22379,0.153902,-0.215753
0.0,0.80107,1.95176,0.20855,-0.03404,0.09904,-0.06673,0.923209,-0.277658
0.0,-1.10733,-0.41466,-0.40214,0.02846,0.01408,0.10368,0.130194,0.265603
0.0,-2.05389,0.02809,-0.26473,-0.01207,0.03166,-0.25863,0.12166,-0.046273
0.0,4.92321,-1.37649,1.15511,-0.07066,-0.03231,0.17106,-0.17283,-0.385574
0.0,1.93084,-0.47573,0.57496,0.00014,-0.0118,0.10465,-0.112295,0.001345
0.0,-2.64931,1.63115,-1.05863,-0.00718,0.02238,-0.14144,0.156715,-0.050116
0.0,-1.64168,-0.29252,-0.02046,-0.01109,0.00285,0.11686,0.024246,-0.094579
0.0,-0.31344,-0.06351,-0.24947,0.00014,-0.03182,-0.11263,-0.275348,0.00121
0.0,0.86214,-0.10931,0.62076,-0.01548,0.03898,-0.00521,1.173931,-0.375079
0.0,-0.69511,1.21893,-0.53954,-0.00767,-0.02303,-0.1097,-0.206457,-0.068326
0.0,-1.73328,-0.65893,0.30015,0.00014,0.01164,0.08659,0.133582,0.001621
